lastweek,predicted
19500.0,21750.4
15780.0,17899.8
12180.0,10427.94
14660.0,19484.8
3280.0,4168.0
1460.0,2877.0
10740.0,14469.6
5120.0,11890.8
16800.0,14807.8
12880.0,15224.8
7240.0,7257.8
7640.0,7671.8
8020.0,11524.4
9040.0,7715.8
20800.0,19169.2
11000.0,10964.0
28400.0,18362.8
16090.0,6129.1
2620.0,21032.2
11900.0,12774.2
15700.0,12658.0
15220.0,17245.2
13640.0,21572.6
6340.0,10825.0
20860.0,17711.0
3260.0,4343.2
17660.0,21103.8
6860.0,6397.2
11440.0,15605.9
21900.0,22423.6
14080.0,15768.2
7120.0,5372.2
13000.0,10870.6
2240.0,2359.4
10960.0,11411.2
26080.0,24228.2
27120.0,19745.4
12020.0,18222.2
4460.0,8292.6
4000.0,4793.8
8960.0,5621.2
15960.0,19883.2
340.0,131.0
25240.0,9606.4
14640.0,18167.4
10000.0,8354.4
3940.0,8537.6
1460.0,3432.4
10140.0,11103.96
12860.0,15539.8
2860.0,3599.6
40.0,126.8
23420.0,18539.0
18000.0,18809.6
21860.0,19185.4
2600.0,4194.4
4040.0,12600.0
6260.0,4709.4
9540.0,15632.6
13800.0,12754.8
4780.0,4000.4
1460.0,6082.9
4000.0,3997.4
6100.0,8491.4
12460.0,7958.4
8700.0,12464.0
23060.0,19778.2
3800.0,4766.4
2580.0,3057.6
13760.0,12106.8
1680.0,1967.4
13060.0,16805.8
15840.0,8843.6
7340.0,11517.8
6260.0,7158.8
10360.0,7755.6
8020.0,7771.2
2400.0,3278.4
7300.0,22704.6
11980.0,9856.18
15080.0,10723.4
13420.0,12574.6
20320.0,14966.6
18000.0,14973.9
1940.0,2444.2
11460.0,9542.67
25280.0,21105.0
17320.0,19537.8
5300.0,5162.2
12920.0,18647.2
12860.0,10319.6
920.0,8086.0
25060.0,21359.0
5560.0,5278.8
320.0,555.1
6820.0,12048.4
21580.0,22449.4
4480.0,4574.0
3740.0,11509.0
2980.0,4397.4
11380.0,11719.93
5600.0,4848.8
18720.0,12773.6
5300.0,4313.8
12600.0,13363.2
17120.0,12893.8
22980.0,13095.8
21100.0,19829.8
11700.0,9848.8
14560.0,14414.8
2300.0,3787.4
13540.0,11033.11
20360.0,19015.8
10180.0,14056.2
15480.0,13373.0
1360.0,4716.6
13060.0,10003.2
12960.0,13293.0
10880.0,6682.8
20080.0,22421.6
14380.0,11442.0
28300.0,19527.4
16960.0,13402.4
15160.0,14898.6
20440.0,20705.6
28200.0,24156.8
9060.0,11961.2
11140.0,9199.0
5300.0,20271.0
24280.0,23181.4
2300.0,2960.44
13200.0,11946.8
3700.0,3019.6
9040.0,6764.6
5300.0,3655.6
21880.0,22158.6
15020.0,12257.8
9540.0,5747.4
7040.0,11361.6
13580.0,19869.2
9940.0,8161.2
8700.0,17031.36
22740.0,21387.6
5500.0,5326.8
9100.0,6654.6
6800.0,9380.4
25960.0,15600.6
13640.0,15950.8
9920.0,10683.29
2500.0,2811.4
380.0,1197.6
29080.0,21250.4
22600.0,12339.4
6060.0,8754.98
7460.0,7237.6
1760.0,9354.2
11140.0,17029.0
5920.0,9911.2
18340.0,18477.4
10260.0,9581.8
28960.0,23340.6
3560.0,4514.8
14580.0,16788.0
6720.0,10216.4
3120.0,25511.6
900.0,99.0
22280.0,11414.3
7280.0,9216.0
16960.0,10797.3
11400.0,14379.4
13440.0,8048.0
8360.0,21899.0
12960.0,11650.6
30460.0,25134.4
16240.0,18503.6
60.0,130.2
14960.0,11750.3
4760.0,7559.0
11700.0,15065.0
21240.0,21022.6
9240.0,8639.0
23800.0,8242.6
7620.0,9407.6
19820.0,17155.8
23700.0,20348.2
3720.0,9086.8
9480.0,12593.3
5100.0,13705.2
4600.0,7080.2
21900.0,19396.6
22420.0,17554.8
6940.0,12938.4
18120.0,10512.4
15440.0,15223.4
15480.0,11920.2
15420.0,14446.6
20320.0,17554.2
2580.0,5555.8
5880.0,9733.4
14900.0,20457.0
14820.0,15436.2
10800.0,8982.2
8520.0,15056.2
21220.0,19104.6
25320.0,21609.4
13760.0,15949.0
6320.0,4955.8
10180.0,12114.26
4660.0,7372.0
21080.0,24057.2
15160.0,13245.4
24120.0,21835.0
9900.0,9880.94
10060.0,3685.4
2900.0,11424.4
10420.0,10661.8
15380.0,19120.4
10740.0,15593.0
12880.0,10903.6
6440.0,12030.85
13940.0,17328.4
6140.0,4082.4
410.0,499.2
5960.0,7625.6
9200.0,7989.6
6060.0,6596.2
1300.0,2264.0
800.0,1438.4
9220.0,12750.4
5780.0,3480.4
3460.0,3542.8
19820.0,16694.6
6280.0,9761.6
13880.0,14878.0
2920.0,19592.2
14380.0,16737.2
21140.0,18441.4
10660.0,9358.4
18540.0,21490.4
27960.0,20781.4
760.0,1029.8
12080.0,5083.2
16440.0,16877.4
11920.0,10820.6
380.0,1634.0
18320.0,20400.0
2480.0,10369.2
13240.0,14553.4
15140.0,9748.0
25900.0,20520.6
15580.0,17071.6
2800.0,5026.4
4600.0,10027.0
4120.0,12966.2
13060.0,20496.6
11720.0,5621.66
9900.0,19607.8
17860.0,20540.2
3700.0,3891.4
11140.0,10066.6
14040.0,18729.8
15420.0,12129.2
13480.0,9979.6
6140.0,8184.65
19040.0,20568.2
14420.0,11445.8
12560.0,8553.4
21340.0,19434.6
25920.0,18540.0
12660.0,13328.6
16000.0,14352.6
6420.0,9607.6
11560.0,10329.0
9040.0,11180.0
20340.0,20423.8
7980.0,10915.8
6320.0,12940.8
10780.0,7143.8
14694.0,11927.63
18560.0,21995.4
8240.0,19507.8
27760.0,19763.8
4880.0,5631.8
1020.0,999.6
11750.0,15429.95
9280.0,10796.9
14620.0,6396.2
23620.0,16161.0
11920.0,12648.0
6640.0,5331.8
18720.0,17885.2
6440.0,10272.5
7660.0,5620.8
10940.0,7417.4
10520.0,9290.0
22560.0,16584.6
18140.0,15981.4
6520.0,6445.6
5240.0,9758.2
9660.0,6790.8
1780.0,1863.6
7600.0,14348.2
7360.0,20440.6
7280.0,5359.8
7360.0,2698.2
7800.0,15002.2
4940.0,15524.2
7740.0,4300.0
1240.0,6229.2
10980.0,10477.2
10020.0,8865.4
24660.0,18398.8
7680.0,8072.8
10300.0,17050.2
17940.0,15515.4
21920.0,28487.4
13560.0,14285.0
5800.0,7687.4
12440.0,8658.0
7840.0,12014.2
15120.0,7742.0
14560.0,9390.2
10920.0,10694.8
6080.0,9206.0
7580.0,4176.0
23400.0,11562.6
13360.0,4803.2
10140.0,8085.0
5760.0,3529.8
23240.0,19972.0
20740.0,17103.2
11880.0,11488.25
18600.0,18596.0
16100.0,12920.6
17560.0,17164.8
2240.0,2139.0
11920.0,14319.6
18660.0,24108.0
19220.0,13646.8
4820.0,2443.0
9640.0,15108.0
9460.0,9884.0
6320.0,4668.2
17420.0,16543.4
5220.0,5345.2
16000.0,14583.6
7540.0,10583.02
4240.0,3579.8
5240.0,5849.4
4760.0,11040.4
15260.0,8233.0
5560.0,10225.54
8700.0,9849.8
11260.0,11986.4
11100.0,10620.8
11080.0,10138.2
10838.0,12547.19
15780.0,21408.2
11300.0,11480.96
21340.0,20439.2
11140.0,11727.2
6460.0,10324.4
2580.0,3587.2
9040.0,14366.6
6480.0,10790.0
12340.0,16540.8
23640.0,23328.0
460.0,575.3
2020.0,6380.6
5960.0,10668.02
9620.0,7420.6
1920.0,18107.2
16900.0,6132.4
6440.0,3684.8
5800.0,5945.2
3860.0,10667.6
3140.0,6043.0
5460.0,7086.6
160.0,244.8
16460.0,18994.4
15140.0,16100.4
12920.0,18462.4
22400.0,18676.4
16240.0,7363.2
21240.0,16809.0
1080.0,3071.6
26380.0,22370.4
10600.0,7723.8
4540.0,4081.6
5480.0,12126.6
8980.0,8618.6
16780.0,11576.2
5500.0,5504.4
3560.0,3748.8
25000.0,14175.6
2920.0,9944.6
4440.0,4614.2
11680.0,12021.24
12260.0,9929.6
5980.0,4627.0
13360.0,13165.4
13960.0,14215.7
13720.0,14515.6
13640.0,9459.6
27700.0,20264.4
13260.0,14486.2
6680.0,3603.8
14580.0,15572.8
14540.0,6490.6
7940.0,12116.0
6020.0,7013.8
6780.0,12388.2
8260.0,9655.0
28080.0,20910.8
13260.0,11700.64
23700.0,23323.0
10300.0,12403.68
7620.0,12226.42
11020.0,6893.6
10720.0,11485.9
7240.0,5610.2
3180.0,3447.2
5660.0,7858.8
11520.0,11935.0
20800.0,16763.2
9140.0,12528.8
23140.0,19537.0
5320.0,3597.2
940.0,3932.0
25580.0,21816.8
5440.0,4336.94
12980.0,11242.4
17320.0,23288.0
18940.0,16593.6
4620.0,2925.34
10400.0,9898.8
16700.0,16477.0
12580.0,11263.6
11700.0,15712.0
8240.0,13531.0
10800.0,8333.3
17780.0,20916.4
5200.0,6629.2
11480.0,10529.4
20560.0,15844.4
12600.0,19878.2
13120.0,6649.0
16380.0,13441.0
17420.0,18512.8
15120.0,18925.2
7000.0,16433.4
18220.0,11783.18
10860.0,11549.14
1360.0,11067.05
15560.0,12603.7
12900.0,12216.38
5500.0,5585.2
8180.0,17631.8
10980.0,11893.2
8880.0,10388.0
10320.0,5871.8
10780.0,8163.2
14360.0,11040.8
18860.0,15214.4
5520.0,5454.4
24520.0,16065.4
7800.0,12335.9
25920.0,23094.0
8680.0,15808.0
5520.0,1119.0
17440.0,16294.2
13200.0,17554.4
21920.0,21099.4
23300.0,14200.2
5940.0,12329.4
7840.0,6492.0
13380.0,10696.8
16440.0,19164.4
6040.0,8509.4
8700.0,19188.4
3440.0,5248.2
9520.0,11936.4
11433.0,10261.97
5500.0,11449.6
3420.0,5595.2
23040.0,20415.8
3140.0,11186.4
12900.0,9819.2
10380.0,11794.98
1560.0,8515.8
14360.0,10913.6
15460.0,21311.2
5120.0,6207.8
4700.0,12511.6
7940.0,11515.8
21900.0,19025.0
15160.0,19868.8
2820.0,10593.4
2600.0,11403.4
5280.0,3901.6
16120.0,13897.4
8180.0,10453.0
11980.0,10903.6
8680.0,7629.8
12000.0,8741.25
5640.0,8879.4
11400.0,4867.8
8900.0,7245.2
26580.0,20250.2
3260.0,3381.6
7820.0,12471.28
14040.0,12312.8
19620.0,9410.72
11540.0,8871.8
9340.0,9351.0
10260.0,19073.4
3240.0,5046.8
22560.0,23681.6
28740.0,18673.2
13600.0,12230.24
5740.0,4729.4
6460.0,12067.6
6280.0,7239.2
9120.0,4486.6
10760.0,12765.8
6960.0,4514.4
4540.0,4531.4
15100.0,17030.2
2840.0,5824.8
7840.0,8899.0
1600.0,1096.8
13420.0,14395.4
6740.0,7943.6
14160.0,18086.8
2680.0,4822.2
5300.0,5523.2
3660.0,6175.0
6180.0,5399.0
23160.0,15726.6
11340.0,9024.0
1800.0,1427.2
4280.0,5773.6
8040.0,7464.8
6440.0,10230.8
3750.0,11018.5
22700.0,16615.2
10520.0,9698.2
11200.0,9783.8
15120.0,21152.6
5220.0,10299.0
12682.0,10038.6
5120.0,8698.8
8660.0,19552.0
16920.0,18462.8
11260.0,9237.4
11780.0,11667.6
13180.0,12478.4
3980.0,7725.8
2600.0,5468.0
12600.0,17963.8
15300.0,17040.2
5500.0,5645.2
10760.0,9676.4
12600.0,10827.23
18720.0,19216.0
15280.0,12575.0
10000.0,15058.0
7500.0,7794.8
4440.0,5191.6
1340.0,6395.4
3250.0,7674.2
20.0,122.6
5440.0,2762.8
9920.0,13405.6
8300.0,6221.8
8440.0,7734.8
22620.0,15988.4
4020.0,5738.6
14920.0,15737.6
9760.0,18228.6
2580.0,977.8
25360.0,16882.6
4440.0,4006.8
2940.0,2382.2
10600.0,9385.6
8760.0,10927.4
4540.0,4966.0
5540.0,6588.6
4440.0,6675.2
18460.0,12351.58
9740.0,8227.6
13440.0,18570.4
19900.0,18848.4
26660.0,20188.6
17580.0,4644.4
24880.0,20124.8
5080.0,9092.2
2620.0,4314.2
20740.0,18681.0
14860.0,10145.4
6880.0,18584.6
3680.0,4464.0
5620.0,7404.4
2340.0,10151.0
15700.0,22736.0
9100.0,6938.0
1940.0,4054.2
16380.0,17780.0
5500.0,5764.2
8340.0,8586.0
740.0,1161.6
6680.0,7838.4
22960.0,22102.6
240.0,156.2
13860.0,11141.0
12700.0,9801.4
15040.0,13155.2
3420.0,9652.6
11720.0,4243.6
10820.0,10105.2
6840.0,2211.6
4020.0,17164.2
5760.0,1833.2
11440.0,9765.3
4500.0,8874.4
23760.0,13099.6
6820.0,4971.6
8700.0,13504.2
8540.0,9545.3
9660.0,7321.2
2840.0,2931.6
8000.0,12892.6
9300.0,8693.13
10820.0,9829.6
22160.0,14556.6
10500.0,10119.2
8280.0,8092.8
7580.0,13830.4
1260.0,1649.2
2700.0,4984.2
8320.0,8154.4
7600.0,7501.8
11680.0,12513.44
26460.0,20541.0
13980.0,13172.4
11660.0,8619.0
13940.0,13876.6
19000.0,21561.2
7638.0,12547.19
18460.0,11746.6
9480.0,14635.2
5040.0,3537.2
20280.0,87202.8
8440.0,5341.2
11640.0,10939.4
19300.0,19659.4
9340.0,10844.2
5200.0,6426.6
13380.0,10454.2
15040.0,16152.2
12960.0,12686.8
10240.0,6379.2
12520.0,23231.6
15560.0,12442.2
1520.0,5897.8
7520.0,6573.4
4620.0,8502.2
3430.0,7736.5
6900.0,17667.8
17500.0,19631.4
13780.0,9377.2
10480.0,16398.6
12500.0,19383.2
22980.0,19185.0
13040.0,9287.8
3840.0,3920.2
7000.0,5425.4
7920.0,13362.8
16360.0,11893.4
13280.0,6648.0
20300.0,18835.2
7660.0,12660.2
560.0,377.6
9420.0,10591.4
17500.0,14416.4
11520.0,9557.8
12040.0,11333.8
13380.0,19134.2
12480.0,11832.75
14800.0,12070.56
2840.0,8659.8
7900.0,10409.0
5660.0,6168.8
10980.0,11041.26
9420.0,10232.4
3360.0,6680.6
6880.0,5728.0
5680.0,5372.6
7500.0,10192.4
11920.0,17254.8
13700.0,22163.6
13580.0,10502.6
740.0,819.2
1040.0,5200.8
17160.0,8984.0
13100.0,15115.4
8180.0,6902.0
18460.0,17905.4
7620.0,11960.2
9340.0,13250.2
9700.0,10773.2
13540.0,14103.6
18860.0,18802.6
21220.0,26035.4
3580.0,4692.8
1940.0,3003.0
12340.0,16034.3
16620.0,13464.6
9694.0,10398.25
15220.0,18896.0
13200.0,21669.8
12580.0,13171.2
8820.0,9747.0
17660.0,16495.6
10720.0,11398.0
14520.0,20124.2
14614.0,9535.39
8600.0,7279.0
19620.0,20029.6
11100.0,9636.8
21340.0,20383.8
11160.0,11998.8
10420.0,11320.4
13700.0,12800.2
23640.0,20645.2
5580.0,5716.2
11200.0,11763.4
11720.0,18831.6
20180.0,20334.2
440.0,806.0
24120.0,18086.6
1800.0,3928.6
4000.0,3840.0
6660.0,6046.2
11060.0,6322.2
5900.0,12157.18
6680.0,4907.8
1980.0,1500.4
18280.0,20411.0
5940.0,4523.4
7680.0,5251.0
3800.0,9944.2
7180.0,9336.8
11200.0,9231.2
7660.0,10531.8
14720.0,21285.8
6450.0,5997.5
20740.0,18090.2
17380.0,13480.0
18660.0,20719.2
21400.0,18234.6
5100.0,3923.6
17320.0,20141.4
8920.0,8734.6
3420.0,11806.8
21520.0,16821.1
7640.0,8681.2
4360.0,14179.0
3860.0,4134.6
19960.0,12834.6
9660.0,8449.2
13780.0,12747.2
6140.0,10408.4
15120.0,13908.6
3400.0,4460.2
10360.0,7261.6
3900.0,4731.4
12040.0,9339.66
6840.0,10453.6
2880.0,4507.8
5500.0,5890.0
14180.0,16113.2
550.0,543.4
21300.0,22160.8
12540.0,6952.0
7880.0,8235.0
4280.0,14371.9
10380.0,9460.4
220.0,536.3
11280.0,12742.8
16280.0,11219.6
5500.0,5711.2
12780.0,14966.0
10060.0,10181.4
10960.0,9124.8
1940.0,20111.0
3640.0,3323.0
6780.0,5200.8
14860.0,11064.4
11980.0,8641.4
12060.0,11798.2
12460.0,15719.4
4200.0,12858.6
13160.0,11921.3
13320.0,16539.48
13920.0,11177.35
1280.0,4371.8
10460.0,17348.8
3140.0,5054.8
22860.0,20439.6
13180.0,5923.4
2060.0,1860.4
21880.0,15341.8
8120.0,9059.0
8620.0,8503.8
14720.0,17144.68
10360.0,11401.4
20180.0,19281.6
4820.0,5344.2
24980.0,19401.2
10020.0,9890.0
14000.0,10987.6
10160.0,5657.0
3060.0,3159.4
16780.0,16624.4
8250.0,14574.6
19580.0,18030.4
14480.0,17040.2
4840.0,3453.2
27840.0,24430.8
26280.0,24893.4
7260.0,12179.4
13260.0,12156.8
15640.0,12883.6
25160.0,18051.6
13020.0,20451.4
12180.0,8636.8
9340.0,5122.2
6920.0,10781.8
19300.0,23916.6
7560.0,5575.2
9300.0,13830.2
7060.0,5096.8
15820.0,6588.8
3420.0,3392.6
13080.0,19298.2
20480.0,14189.42
3920.0,11882.0
12100.0,10729.6
5720.0,8067.4
8660.0,21530.2
3880.0,3377.8
4000.0,2550.8
14960.0,23496.0
13560.0,16742.8
5960.0,5792.8
15920.0,17103.8
2220.0,3564.2
8660.0,13112.4
5400.0,5599.2
24680.0,19066.8
20.0,168.2
11380.0,10996.2
12460.0,10296.2
12360.0,11996.4
8100.0,8529.4
1200.0,2073.6
13120.0,13628.6
21500.0,25536.4
3100.0,3640.6
19220.0,14153.0
27620.0,16534.0
23520.0,11819.4
4520.0,12198.2
1450.0,1687.44
820.0,3876.8
6680.0,6535.6
16020.0,11559.0
18880.0,16448.2
1940.0,2856.35
10920.0,7489.0
12440.0,8360.6
4100.0,5016.4
15460.0,22209.4
6480.0,10190.8
7520.0,8569.2
20220.0,23578.8
7500.0,11476.4
19060.0,14881.8
17320.0,15722.6
20960.0,18401.0
18260.0,15445.6
2420.0,1932.4
15200.0,21164.6
1900.0,3556.2
4200.0,5697.0
23200.0,19270.6
4000.0,6955.4
12060.0,20510.4
2780.0,2007.9
22480.0,20384.8
23780.0,22992.7
8760.0,4358.0
23060.0,22709.8
9520.0,7941.8
10920.0,9798.4
15280.0,13289.4
5200.0,7760.6
10140.0,14723.4
10040.0,6866.0
9180.0,11362.2
12800.0,12623.8
20600.0,21172.2
5760.0,4685.0
15500.0,14734.6
3380.0,7134.6
220.0,1816.6
3820.0,4707.7
8320.0,10908.0
11500.0,10446.0
13300.0,16497.6
3120.0,7480.0
6640.0,6347.6
18700.0,16804.2
17440.0,17112.6
18260.0,15702.4
5887.0,2184.02
14940.0,14271.2
10740.0,10237.8
1060.0,1729.25
9140.0,7405.0
19660.0,16943.8
18100.0,20348.8
14320.0,10459.4
2800.0,3137.8
11720.0,7409.59
19580.0,14796.8
8660.0,8941.25
7020.0,9873.6
14060.0,10619.6
5400.0,3751.4
5640.0,5998.8
5200.0,11628.95
12420.0,12195.2
11400.0,13300.2
7460.0,9150.4
13740.0,10424.8
13700.0,15098.2
5500.0,5326.8
12940.0,22646.6
8020.0,10273.4
16340.0,12025.8
4600.0,3587.6
5140.0,4394.8
13020.0,10232.2
8460.0,11984.8
13620.0,12633.99
60.0,102.6
10633.0,11457.48
9020.0,8520.8
18960.0,18600.0
1900.0,1344.8
11720.0,9473.9
24560.0,21892.6
0.0,2893.6
13140.0,11673.0
7360.0,4677.4
5500.0,10315.4
14520.0,9347.8
18140.0,21110.2
12400.0,11037.1
5360.0,13485.2
29540.0,23100.6
1980.0,8197.4
15540.0,11748.8
23560.0,19034.0
5840.0,7971.6
6740.0,11226.4
2120.0,2642.4
10600.0,10359.2
27700.0,21461.0
2620.0,5211.4
14100.0,16287.0
26940.0,22557.0
12340.0,7021.8
640.0,1359.8
540.0,4128.0
24320.0,20325.6
12200.0,11511.82
24260.0,16857.2
10740.0,9022.2
23440.0,19076.0
14640.0,14127.2
6880.0,6792.2
10240.0,13380.4
10400.0,10668.8
3900.0,14761.2
22000.0,18184.4
7040.0,9126.0
9940.0,8844.2
10940.0,12383.0
19480.0,23453.0
4720.0,9183.4
8040.0,10007.8
16660.0,14841.8
15500.0,13387.0
18720.0,18098.8
11920.0,16656.4
20400.0,21948.2
6900.0,6992.8
21620.0,13437.8
7640.0,6035.8
5580.0,5665.6
9920.0,10972.6
2500.0,2250.8
9620.0,15513.4
3320.0,4179.6
27060.0,25700.6
3040.0,3534.0
6300.0,7722.8
14220.0,4273.4
10260.0,7516.8
840.0,950.4
15020.0,18903.2
13520.0,13188.2
740.0,875.8
10020.0,6949.4
11600.0,10195.4
2600.0,16458.2
780.0,4838.8
12200.0,10007.6
5060.0,2771.0
3460.0,2761.4
1060.0,3434.4
9440.0,7550.8
1440.0,2001.6
6680.0,11744.8
17020.0,13668.0
27780.0,19275.17
8820.0,7336.2
24280.0,20124.2
1540.0,5172.8
11180.0,8091.6
6100.0,6222.6
7040.0,9315.8
9720.0,9859.8
18940.0,21233.0
13340.0,11841.0
11000.0,11472.8
7220.0,6928.4
12130.0,9694.3
13340.0,15522.0
10580.0,8967.8
6500.0,6193.8
7980.0,7065.6
6140.0,10433.8
2760.0,4191.0
16500.0,9923.0
17180.0,10660.2
900.0,3637.8
8340.0,16638.0
17100.0,18033.8
13140.0,17169.8
12200.0,12927.4
9700.0,8347.8
8480.0,9962.53
12600.0,10819.2
22500.0,22418.2
12980.0,9544.2
16840.0,19310.6
13920.0,8009.4
28480.0,23241.0
12040.0,12059.94
13080.0,21621.8
12340.0,11055.4
5960.0,5931.2
18720.0,14650.5
3580.0,16792.0
1360.0,13713.6
2720.0,3688.4
22560.0,21889.4
8180.0,7794.0
20220.0,15525.2
12620.0,14887.4
12720.0,10757.6
1380.0,949.0
20780.0,21761.4
8580.0,11764.8
9040.0,13677.78
9080.0,7156.2
9400.0,20602.6
11480.0,10496.8
7220.0,14290.4
4740.0,2967.0
8580.0,9218.2
8600.0,20776.0
24680.0,21866.6
8480.0,12528.4
9620.0,12190.0
9280.0,9202.4
10080.0,21323.4
15600.0,10948.6
16760.0,15974.0
14760.0,20653.4
6500.0,11245.0
9240.0,7256.0
2920.0,11192.0
8960.0,15942.0
4720.0,5592.0
6440.0,4970.6
6320.0,10694.4
10460.0,5993.4
11100.0,11291.34
17960.0,18454.4
10980.0,12631.2
16060.0,15996.0
9780.0,10681.2
3180.0,2752.0
1920.0,2485.6
21460.0,16934.4
7740.0,6470.2
13660.0,10343.6
950.0,858.5
5040.0,4777.2
4560.0,9923.0
9800.0,9485.2
5720.0,17031.8
9260.0,7252.6
12040.0,12017.6
2340.0,3025.6
120.0,122.8
11660.0,12099.6
21520.0,15722.4
11200.0,21558.6
12640.0,22396.0
23760.0,13607.1
660.0,4324.23
3820.0,4467.8
19420.0,16070.2
9240.0,9443.6
13880.0,11801.0
12540.0,10163.66
9980.0,9438.8
15480.0,8493.8
13200.0,7787.0
16800.0,11102.0
6300.0,9464.4
15880.0,6235.4
2340.0,2734.6
13960.0,16842.8
9420.0,11908.4
11000.0,9022.0
16880.0,11735.6
11340.0,10061.2
15640.0,24748.6
5800.0,17424.8
6520.0,12370.05
5500.0,5500.0
14840.0,18515.6
6120.0,5222.2
5040.0,7048.0
19740.0,20359.0
3640.0,5191.4
11860.0,5876.4
12580.0,11956.4
14140.0,20034.6
5200.0,5539.4
15720.0,12354.4
9800.0,10010.0
17097.0,11899.0
31040.0,21964.0
2180.0,1644.4
7860.0,11790.5
3680.0,7033.4
10480.0,10829.0
22420.0,19254.6
6120.0,11298.62
16180.0,9889.2
20460.0,15005.6
21800.0,20069.2
5800.0,4278.2
6720.0,6630.2
8160.0,10052.2
13800.0,20657.6
16240.0,15346.0
18680.0,16302.0
2320.0,3023.6
19080.0,13202.4
23220.0,19579.8
4760.0,5298.7
4980.0,7738.0
4920.0,10365.4
12600.0,16265.4
5660.0,8750.0
20500.0,15210.0
20.0,180.4
8400.0,8605.4
21680.0,21592.8
3500.0,10799.6
23600.0,20439.4
19080.0,15982.6
14500.0,9269.4
6100.0,4158.8
7180.0,7338.4
10200.0,5884.2
12740.0,6301.8
540.0,515.6
22460.0,21838.2
16300.0,14656.2
19300.0,23157.6
4900.0,14572.6
60.0,154.0
19700.0,16731.0
23400.0,21057.8
9020.0,5602.6
14820.0,13486.6
22800.0,18604.6
11220.0,7689.4
11920.0,13377.1
14040.0,21164.6
13980.0,10087.21
12660.0,10204.9
4860.0,8731.2
6980.0,14663.8
3860.0,3833.4
400.0,14842.45
9080.0,6182.8
15500.0,11449.04
12760.0,9718.6
9540.0,8352.8
3340.0,4898.8
7700.0,14288.14
13140.0,14773.4
15620.0,15570.8
18760.0,12696.0
13180.0,6613.65
10100.0,15022.2
7100.0,5455.6
22800.0,15278.4
5500.0,5610.8
13000.0,15662.4
19820.0,20474.0
24520.0,17294.2
14840.0,15890.8
16760.0,17357.4
14040.0,9184.4
13560.0,19626.2
25100.0,19298.0
14640.0,13184.4
8960.0,15214.0
1940.0,10437.2
10940.0,9561.8
13480.0,12653.8
1940.0,4231.8
14040.0,15230.2
4540.0,3059.0
13760.0,17899.8
12620.0,11847.99
25160.0,19939.2
24420.0,21520.6
13400.0,13716.2
11580.0,11170.43
10300.0,12412.0
7320.0,16797.4
8040.0,9460.6
13300.0,12175.8
19320.0,18320.6
5100.0,6126.8
3740.0,6095.2
5300.0,4491.4
10260.0,19604.6
12960.0,12205.7
12940.0,6632.6
10200.0,9751.0
9280.0,8609.1
9740.0,21246.2
10080.0,19559.2
4000.0,4128.8
14920.0,17991.2
4880.0,5638.8
23760.0,17105.8
17520.0,13737.2
19960.0,9541.48
18580.0,17972.6
9100.0,8226.4
4360.0,11052.8
6660.0,4978.5
14180.0,11150.45
18080.0,19810.0
6000.0,4611.4
16380.0,18792.0
10280.0,5924.4
3680.0,1810.8
2120.0,3480.2
3300.0,3661.6
22060.0,19396.4
19920.0,14661.4
17240.0,12503.0
12160.0,9886.8
19000.0,21432.6
11860.0,10842.6
8580.0,10924.29
9980.0,16775.0
9820.0,6063.7
5500.0,5414.6
4300.0,3592.0
24260.0,17934.8
480.0,937.0
20180.0,19847.6
8960.0,10162.0
17000.0,20517.8
10300.0,9545.6
10100.0,22639.2
10420.0,9759.4
9740.0,9505.8
23600.0,16562.2
9660.0,7612.2
13460.0,21000.2
25320.0,15830.8
17700.0,16789.0
18860.0,17287.4
17540.0,16555.0
23180.0,17197.8
14000.0,6934.16
2740.0,12232.0
6040.0,5823.6
23900.0,20560.6
27880.0,25619.4
2800.0,7629.8
12040.0,11348.6
14980.0,17187.4
6740.0,10027.4
11140.0,12693.6
7480.0,9444.2
18920.0,14541.5
1600.0,3644.2
3440.0,5221.6
20960.0,23324.8
12680.0,11702.0
6600.0,9038.0
18360.0,15571.2
20160.0,19520.0
340.0,331.6
13260.0,12316.4
11500.0,17039.4
13680.0,12678.48
13020.0,11036.77
7460.0,7660.0
5720.0,5520.0
4480.0,5345.2
10060.0,8153.8
10300.0,20966.0
18300.0,16306.0
15000.0,12483.8
2800.0,6429.6
18200.0,14922.6
25940.0,19842.6
4560.0,11956.6
4480.0,2974.0
14520.0,12503.0
6280.0,20565.2
8960.0,9166.4
18040.0,17495.8
17620.0,13819.8
3540.0,12317.0
10260.0,4114.4
6840.0,6310.6
10440.0,11152.13
12340.0,26782.6
13080.0,22648.0
11720.0,11154.85
13820.0,14811.1
7700.0,20383.4
12820.0,17634.6
11680.0,8240.84
22420.0,16927.4
740.0,865.0
3200.0,6704.95
20580.0,23520.8
19300.0,14635.2
3580.0,9246.8
17760.0,20596.6
8980.0,11477.83
3300.0,4141.32
6580.0,6800.8
14720.0,13686.6
3540.0,11016.46
7620.0,5034.0
6540.0,9409.4
20360.0,24477.2
21400.0,19994.0
5580.0,10213.0
10860.0,10294.8
10938.0,10128.74
28440.0,24550.6
26280.0,17305.6
19520.0,15846.8
5240.0,4189.6
18740.0,10201.9
9920.0,14219.8
24000.0,24476.4
10560.0,10871.6
31260.0,20218.0
15160.0,13109.0
20560.0,22404.0
6200.0,12336.4
